"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-18 23:59:53,"Biden","misst070171","iPhone",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:39,"Biden","lawguy21","Android",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:39,"Biden","MoMaReen","iPhone",NA,"How could you not want this man to be your president?  #Biden2020 #BidenHarris2020 https://t.co/KuYEPE5LZ6",106,1,0,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:20,"Biden","Loralei_leigh","iPhone",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:16,"Biden","elle2262","Web",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:10,"Biden","IndiansBiden","Web",NA,"""This election is about the future of America. It's about our place in that future,"" says @NishaBiswal.… https://t.co/I6CzeYxpI7",128,6,3,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:09,"Biden","Fab4Patrick","Web",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:59:02,"Biden","HandmaidNot","Web",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
2020-10-18 23:58:59,"Biden","samicat1982","Android",TRUE,"@Gr3Te4rights: #Election2020 #VoteBlue #Biden2020 #GretiansTag <U+0001F499> https://t.co/aOz7uKvFsr",91,0,188,0,0,0,0,0,0,0,0,0
2020-10-18 23:58:52,"Biden","WatchYourRepsSC","iPhone",TRUE,"@Marg_Willis: Wow, the Lord told me to love my neighbor, to feed the hungry and to care for the sick.  I am pretty sure I heard Him corr…",140,0,7,0,0,0,0,0,0,0,0,0
2020-10-18 23:58:48,"Biden","sloopnarhval","iPhone",TRUE,"@Martina: Thank you everyone for your birthday wishes!!! I truly appreciate them. And to the peeps living here in the US, the best prese…",140,0,2212,0,0,0,0,0,0,0,0,0
