"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-26 23:59:37,"Biden","MabesNJ","iPhone",NA,"@DonaldJTrumpJr @TheNatPulse #Biden2020<U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F499><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>",54,0,0,0,0,0,0,0,0,0,0,0
2020-10-26 23:59:23,"Biden","Liam126969","iPhone",TRUE,"@BidenTony4: Latinos in #Texas we can do better than this. #Biden wants to help us, so let's help him to win. 
#BidenEstaGanando #bideni…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-26 23:59:08,"Biden","MaisNonCher","Android",NA,".@JoeBiden Amazing job on 60 Minutes! Next President #VOTE #VoteBiden #BidenHarris2020 #Biden2020",97,1,0,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:51,"Biden","shababnik1","Android",NA,"Reasons to Vote for Joe! https://t.co/qQh2aXxwBz #biden2020 #joebiden #biden #vote https://t.co/qQh2aXxwBz",106,1,0,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:39,"Biden","CoastalCndn","Web",TRUE,"@murray_nyc: @realDonaldTrump BACK IN REALITY

1. Biden is not ""banning"" fracking on private land
2. Biden is not ""abolishing"" the oil i…",140,0,80,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:37,"Biden","MagaUncensored","Web",NA,"#Obama 's Princess Getting Her Back Blown Out By #HunterBiden &amp; Smoking Snowflake! We will not post the ones that s… https://t.co/jCJY5KO6AY",144,5,3,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:34,"Biden","kalmikrazy","iPhone",NA,"#TraitorTrump #TrumpHatesOurMilitary #TrumpKnew #Biden2020 #DonaldTrumpIsRuiningOurCountry #DontTrustTrump… https://t.co/GIHteG58JP",131,0,0,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:25,"Biden","TomMyers19","Web",NA,"#TrumpHatesWomen #PutinsGOP #VoteBlue #resist #Dems4USA #Biden2020
@justicedems #TrumpKnew #BountyGate… https://t.co/Udtb9Ng4TW",127,1,2,0,0,0,0,0,0,0,0,0
2020-10-26 23:58:14,"Biden","booyah_woman","Android",TRUE,"@krupali: @ProjectLincoln 8 days.
IGNORE THE POLLS
VOTE LIKE YOUR LIFE DEPENDS ON IT. 

#vote   #votehealth #biden2020",121,0,30,0,0,0,0,0,0,0,0,0
2020-10-26 23:57:16,"Biden","coinuela","Android",TRUE,"@FreeCryptopia: <U+0001F340><U+0001F340> USD$100 #Election2020 #Crypto #Giveaway <U+0001F340><U+0001F340>

To enter...

• Retweet and Like this message
• Follow @FreeCryptopia 

#V…",140,0,3023,0,0,0,0,0,0,0,0,0
