"date","candidate","name","sources","isretweeted","text","length","favorites","retweets"
2020-10-29 23:52:36,"Trump","democracksnow","Android",NA,"#ForBiden #BidenHarris2020 #Trump2020 #Democrats #FreeSpeech #SilentMajority #LincolnProject #FoxNews #CNN #NYTimes… https://t.co/BCjj1CpwpK",140,0,0
2020-10-29 23:52:30,"Trump","walter_welsh","Android",NA,"The BEST explanation you'll find anywhere for @POTUS 
#Trump2020LandslideVictory 
#MAGA 
#Trump2020… https://t.co/j8WF4v9MH2",124,1,0
2020-10-29 23:52:29,"Trump","merrybird","Android",NA,"#TRUMP2020 https://t.co/ifxgtLmTL0",34,0,0
2020-10-29 23:52:28,"Trump","LDR_Violence","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:27,"Trump","Alessan48181864","Android",TRUE,"@sergiodireita1: O rapper Lil Wayne esteve reunido hoje com Donald Trump e manifestou seu apoio à reeleição. Trump é o melhor presidente…",140,0,322
2020-10-29 23:52:23,"Trump","MonaldiDavid","Android",NA,"#GoTrump2020 #Trump2020 <U+0001F1FA><U+0001F1F2><U+0001F4AA><U+0001F3FB> https://t.co/RNC28CwZnj",52,0,0
2020-10-29 23:52:21,"Trump","poPs3910","iPhone",NA,"#BidenHarris2020 #BidenHarrisLandslide2020 #VoteEarly #HunterBiden #Trump2020Landslide #Trump2020 https://t.co/nhCXz5xcEA",121,1,0
2020-10-29 23:52:21,"Trump","tomsabot","Android",TRUE,"@cindygirl3: We sure have an awesome President! #TRUMP2020 <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>",68,0,4
2020-10-29 23:52:19,"Trump","MattKleinUS","iPhone",NA,"I tried watching Biden today, but I kept laughing so much that I could not watch it. I cannot believe he is the… https://t.co/KVxvmJ7X4t",136,0,0
2020-10-29 23:52:14,"Trump","nosoyr3d","Android",TRUE,"@Isaac34026152: Joda a si es mi hermano

#ElMuroDeOccidente
#trump2020",73,0,1
2020-10-29 23:52:13,"Trump","danthecalfan","iPad",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:10,"Trump","Hasidic_Views","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:10,"Trump","simonamangiante","iPhone",NA,"Walking into my Hollywood Crowd for filming .... THEY ASKED ME , So Simona you are not pro choice - i said you are… https://t.co/roHfDnf7SS",139,164,22
2020-10-29 23:52:09,"Trump","knifekiddo","iPhone",NA,"America is literally a country full of stupid ass racists, and the president is a perfect reflection of that. Idk w… https://t.co/P8BE8MkUPr",140,0,0
2020-10-29 23:52:07,"Trump","shan_pressley","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:07,"Trump","littleelm5","iPhone",NA,"Rapper Lil Wayne meets with Trump

https://t.co/9fWbmBYOOn
#Trump2020",69,0,0
2020-10-29 23:52:04,"Trump","pyorf","iPhone",TRUE,"@tomborelli: Promises made Promises kept! #Trump2020",55,0,30
2020-10-29 23:52:03,"Trump","Ursulalaland","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:02,"Trump","gadawg76","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:52:00,"Trump","carbonatedthoug","iPhone",NA,"Nov 3 we find out if Americans want a president #BidenHarris2020 or an insane king #Trump2020",93,1,0
2020-10-29 23:52:00,"Trump","estherpmd","Web",TRUE,"@Derrick_Lau: H-1b is used to bring in cheap foreign national physicians.  Imagine your child busting their brains through challenging S…",140,0,2
2020-10-29 23:51:58,"Trump","cindygirl3","iPad",NA,"We sure have an awesome President! #TRUMP2020 <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> https://t.co/bg7zPV3dMo",76,9,4
2020-10-29 23:51:52,"Trump","MatozoSella","Android",TRUE,"@sergiodireita1: O rapper Lil Wayne esteve reunido hoje com Donald Trump e manifestou seu apoio à reeleição. Trump é o melhor presidente…",140,0,322
2020-10-29 23:51:51,"Trump","owntheday","Web",TRUE,"@NicoleArbour: I'm Nicole Arbour, and heck yeah I endorse @realDonaldTrump for President. 
#Trump2020 https://t.co/VuPR9Bd0fZ",128,0,1587
2020-10-29 23:51:50,"Trump","lizoazevedo","iPhone",TRUE,"@sergiodireita1: O PIB dos EUA acaba de ser anunciado e registra o maior crescimento da história do país. Trump cumpre sua promessa de f…",140,0,202
2020-10-29 23:51:49,"Trump","Evandro32547415","Android",NA,"@gugachacra KKKKKKKKKKKKK KKKKKKKKK
#Trump2020  já era pra vcs esquerdopatas",76,0,0
2020-10-29 23:51:46,"Trump","latinos4truth","Android",NA,"I was there. #Nobetterplacetobe than a #TrumpRally 
#Trump2020 
#LatinosForTrump 
#WalkAway 
#Biden… https://t.co/aYPOt9bFrr",124,0,0
2020-10-29 23:51:46,"Trump","4DawnMarie","iPhone",NA,"@LilTunechi @realDonaldTrump @POTUS Chooo chooo!!!!!! <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>
#TRUMP2020",75,0,0
2020-10-29 23:51:43,"Trump","redhairlady57","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:43,"Trump","znelmore7","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:41,"Trump","SMS1958","iPad",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:41,"Trump","PaulieCC21","iPhone",NA,"@ChrisCuomo Great job by your brother, Fredo! You’re a <U+0001F921> and I can out lift you.
#Trump2020 #BidenCrimeFamiily https://t.co/sMpgKo0GW6",134,0,0
2020-10-29 23:51:38,"Trump","justi999","Android",NA,"#Trump2020 https://t.co/TMj2wYf4q9",34,2,0
2020-10-29 23:51:36,"Trump","Yo_RightGirl","Web",NA,"Asshat #DNC spokeshole @TheJuanWilliams spouts truth:  If #BidenHarris looks good on #ElectionNight, we’ll hear abo… https://t.co/rNInDzSdMX",140,1,0
2020-10-29 23:51:34,"Trump","RestartLeader1","Android",TRUE,"@MIGA_RESTART_61 #Trump2020
#MIGA
#restart_opposition
#MAGA
#<U+0627><U+0645><U+067E><U+0631><U+0627><U+0637><U+0648><U+0631><U+067E><U+0631><U+0634><U+06CC><U+0627><U+0633><U+06CC><U+062F><U+0645><U+062D><U+0645><U+062F><U+062D><U+0633><U+06CC><U+0646><U+06CC>",86,3,3
2020-10-29 23:51:33,"Trump","SabooXI","iPhone",NA,"Let’s be honest. Trump has done a terrible job as President. That’s why Biden is leading in the polls not because B… https://t.co/wdi5ueoTek",140,0,0
2020-10-29 23:51:33,"Trump","Tpagrl7","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:32,"Trump","SeanOFeic","Web",NA,"@jacobinmag And what has @JoeBiden  done in the state he represented as a Senator from 1973 to 2009 to change that… https://t.co/Rm6GFwKAlz",139,0,0
2020-10-29 23:51:30,"Trump","BasedColonelReb","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:29,"Trump","thepeonprincess","iPhone",NA,"#BestPresidentEver #Trump2020 .@JoeBiden https://t.co/ryLU6YdWI3",64,0,0
2020-10-29 23:51:29,"Trump","nevitt_chris","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:28,"Trump","pcinla2000","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:28,"Trump","tyrannywatch","iPad",TRUE,"@nabibakhs: I voted. Good luck President.
#Trump2020 #USElection2020 <U+2066>@Manga4Congress<U+2069> https://t.co/qPRkAnCnhX",113,0,45
2020-10-29 23:51:28,"Trump","karmakollektor","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:27,"Trump","michiganderboy","iPhone",NA,"@FOX5Vegas @GovSisolak Resign before fired.  That’s fantastic.  Don’t let the door hit you on the way out.  Take… https://t.co/AXMMtjALMq",137,5,1
2020-10-29 23:51:26,"Trump","Jose_Amador2","iPhone",NA,"#vote for me and I’ll call off the mob.....#BidenCorruption #Trump2020 https://t.co/FFBv1kd8OQ",94,1,0
2020-10-29 23:51:26,"Trump","thehindu19","iPad",TRUE,"@NicoleArbour: I'm Nicole Arbour, and heck yeah I endorse @realDonaldTrump for President. 
#Trump2020 https://t.co/VuPR9Bd0fZ",128,0,1587
2020-10-29 23:51:24,"Trump","RocketandJasper","iPad",NA,"@SkyNews #Trump2020",19,0,0
2020-10-29 23:51:24,"Trump","Summersethomes","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:23,"Trump","TightR1","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:23,"Trump","Jaassson","iPhone",NA,"@KyleMillerYoga @LilTunechi @realDonaldTrump @POTUS #Trump2020 https://t.co/isOLZYRodt",86,0,0
2020-10-29 23:51:23,"Trump","withbarehands2u","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:20,"Trump","minzkapz","iPhone",NA,"@tonimey33728959 @realDonaldTrump Are you ok? Do you even know what you are saying. Go tell your antifa and evil le… https://t.co/yH3QRmqYzO",140,1,0
2020-10-29 23:51:19,"Trump","kjam206","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:19,"Trump","MOJOsoDOPE_zone","iPhone",NA,"Straight nut brain if you agree with Biden’s politician ass over Trump. #Trump2020",82,0,0
2020-10-29 23:51:18,"Trump","MSUDuo","Android",NA,"@GrowgirlsRose @KekePalmer Will do!

#Trump2020",47,0,0
2020-10-29 23:51:18,"Trump","PatriotDesigner","iPhone",NA,"One bad apple ruins the whole bunch.   @LorenCulp @vancemurphy @SeattleIndpdnt @GregFromBallard @BrandiKruse… https://t.co/XJkKmdc6VV",133,1,0
2020-10-29 23:51:17,"Trump","LDVBU","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:17,"Trump","libbytard","iPad",NA,"Yes, let’s go to the polls and vote for #Trump #Trump2020 #Trump2020Landslide https://t.co/0nRG75USO6",101,2,0
2020-10-29 23:51:17,"Trump","booreydeutsch","iPhone",NA,"@LilTunechi is a smart guy, a smart business man and a great #American<U+0001F4AA> #Trump2020 https://t.co/F10suxLWWH",106,0,0
2020-10-29 23:51:16,"Trump","Kobys__","iPhone",NA,"#Trump2020",10,0,0
2020-10-29 23:51:15,"Trump","duncanshepherds","iPhone",TRUE,"@SOPHOUTSOLD: #Trump2020<U+0001F985><U+0001F1FA><U+0001F1F8><U+0001F4AF> https://t.co/FWc4qmBLXM",55,0,2
2020-10-29 23:51:13,"Trump","vote_Trump__","iPhone",NA,"#Trump2020 #VoteRedLikeYourLifeDependsOnIt https://t.co/p71zzeoLBV",66,0,0
2020-10-29 23:51:13,"Trump","srftoy","others",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:12,"Trump","CandDPrinting","Android",NA,"@GlennJacobsTN #Trump2020",25,1,0
2020-10-29 23:51:12,"Trump","paterno4ever409","iPhone",NA,"America First! #MAGA #Trump2020 https://t.co/kHPNY8qrUg",55,0,0
2020-10-29 23:51:10,"Trump","SamuelMcAllis17","Android",TRUE,"@TheAgeOfStone: #RogerStone says @realDonaldTrump will be the surprise winner #TheStoneColdTruth #MAGA #Trump2020 #KeepAmericaGreat @Pub…",140,0,47
2020-10-29 23:51:10,"Trump","pensando_um","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:09,"Trump","JohnLocke56_","Android",NA,"@alexmjordan Most of the Americans don't really care about it. You should focus on what Trump has been doing for th… https://t.co/6eUzK0vWf7",140,3,0
2020-10-29 23:51:07,"Trump","JohnMcGeever70","Web",TRUE,"@Megavolts001: #POLL
#USCPOLL
#Trump2020
USC poll that predicted 2016 win says Trump is on track for reelection
https://t.co/uvSwvj5dWw",138,0,27
2020-10-29 23:51:06,"Trump","PreacherTrainer","iPad",TRUE,"@dmon4ever: With #Biden bombshells dropping daily, and the latest revelations from #Bobulinski tying @JoeBiden directly to #HunterBiden'…",140,0,246
2020-10-29 23:51:04,"Trump","Love_On70","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:03,"Trump","texan5522","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:02,"Trump","1_WILD_WOMAN","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:51:01,"Trump","alexneutronstar","iPhone",NA,"#Trump2020 https://t.co/hxwJjYYpT3",34,0,0
2020-10-29 23:51:01,"Trump","justin_tyler75","iPhone",NA,"@LilTunechi @realDonaldTrump @POTUS I love this!!!!#trump2020",61,0,0
2020-10-29 23:50:59,"Trump","RayShoesmith","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:58,"Trump","Im_ur_hklbry","iPhone",TRUE,"@Brickhouse0733: Pennsylvania, North Carolina, Wisconsin, Michigan, 
 @realDonaldTrump ...  #Trump2020 https://t.co/LtNEX1CN1U",129,0,10
2020-10-29 23:50:58,"Trump","AimeeJasmin","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:56,"Trump","DavidRNelson8","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:56,"Trump","kevnatch","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:55,"Trump","SocraticFella","iPhone",NA,"@JoeBiden @JoeBiden you mean “go home”?
#Trump2020",50,0,0
2020-10-29 23:50:55,"Trump","Jermz123","iPhone",TRUE,"@DakotaS70328403: Here's the thing: You are a fuckwit who are threatening violence and terrorism if you don't get your way. Fuck you. I…",139,0,14
2020-10-29 23:50:54,"Trump","MSUDuo","Android",NA,"@stayblessed54 @KekePalmer She appealed to me!

#Trump2020",58,2,0
2020-10-29 23:50:53,"Trump","paterno4ever409","iPhone",NA,"@realDonaldTrump Thank you for keeping our country safe. The greatest president ever! America first! <U+0001F1FA><U+0001F1F8> #MAGA #Trump2020",120,1,0
2020-10-29 23:50:53,"Trump","KenMazJr","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:52,"Trump","Deborah72248923","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:50,"Trump","taylorwane69","iPhone",TRUE,"@XtrSexyPatriots: Officer I cannot lie for today’s #backtheblue. I am not sure this if this is supposed to be a police uniform... but @t…",140,0,3
2020-10-29 23:50:50,"Trump","singermann_paul","Android",TRUE,"@dmon4ever: #BREAKING: #PlausibleDeniability

#MSNBC reporting currently confirms that NO INFORMATION HAS BEEN FOUND CONTRADICTING #Tony…",140,0,577
2020-10-29 23:50:47,"Trump","BeeBubbaBella","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:46,"Trump","acschs1","iPhone",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:46,"Trump","Bobbie45231791","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:46,"Trump","lalovestrump","Web",TRUE,"@RealJmar42: I cant for this Sat!!! #MAGAWeen #MAGA #biden2020 #Trump2020 #resist #Hollywood #DTLA #TrumpArmy #FreedomRally #NoBrakes #l…",140,0,2
2020-10-29 23:50:46,"Trump","eythornelynnej","Android",TRUE,"@sergiodireita1: O rapper Lil Wayne esteve reunido hoje com Donald Trump e manifestou seu apoio à reeleição. Trump é o melhor presidente…",140,0,322
2020-10-29 23:50:46,"Trump","eduard_kat","Android",TRUE,"@Dispropoganda: #Trump #Biden #Elections #election2020 #bidenharris2020 #trump2020 #Maga #USA #America https://t.co/0Luc12mzF7",129,0,21
2020-10-29 23:50:45,"Trump","MazbeauBeau22","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:43,"Trump","domedomika1","Android",TRUE,"@jmjlyons: Lol, Trump abandoning rally goers in the freezing cold for hours is peak #Trump2020. Use ‘em &amp; lose ‘em. Suckas",129,0,1
2020-10-29 23:50:42,"Trump","burnt_brats","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:42,"Trump","jscmscjdg","Android",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:41,"Trump","jmcarney23","Android",TRUE,"@michaelbeatty3: <U+2665><U+FE0F><U+0001F4A5><U+2665><U+FE0F>
""We are a Country of Hope, not a Country of fear or weakness.""
<U+2665><U+FE0F><U+0001F4A5><U+2665><U+FE0F>
""This Country deserves
a President with PROV…",140,0,426
2020-10-29 23:50:40,"Trump","jk9880","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:39,"Trump","Astorm777","Web",TRUE,"@RealCandaceO: The brakes are off. It’s been 60 years of Democrat lies. Get on the #BLEXIT train, or get left behind. 
No black person w…",140,0,10312
2020-10-29 23:50:38,"Trump","49Leechampsda","Web",TRUE,"@dmon4ever: #BREAKING: #PlausibleDeniability

#MSNBC reporting currently confirms that NO INFORMATION HAS BEEN FOUND CONTRADICTING #Tony…",140,0,577
2020-10-29 23:50:37,"Trump","AbieRubin","Web",TRUE,"@larryelder: “'I'm not an ‘Uncle Tom': Black Democratic lawmaker endorses Trump—Flint councilman who backed Hillary says 'God uses whoev…",140,0,478
2020-10-29 23:50:36,"Trump","Derrick_Lau","iPhone",NA,"H-1b is used to bring in cheap foreign national physicians.  Imagine your child busting their brains through challe… https://t.co/M6LdN5j9tR",140,7,2
