"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-22 23:59:29,"Biden","PrinceScrapbook","Android",TRUE,"@PrinceScrapbook: #LoveWins<U+0001F49C>
#Biden2020",42,0,1,0,0,0,0,0,0,0,0,0
2020-10-22 23:56:51,"Biden","Grace0850","Web",TRUE,"@tommullinswv: Day 5: Each day from now till the election, I will be posting a direct quote from the Republican and Democrat party platf…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-22 23:56:28,"Biden","WillGravzz","Android",NA,"#VoteHimOut #VoteHimOut2020 #BidenHarris2020ToSaveAmerica
#BidenHarris2020Landslide #Biden2020
https://t.co/rsqhid0Ee9",118,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:56:00,"Biden","Alibaba54","iPhone",NA,"@DonaldJTrumpJr More Pathetic Lies! Your Dad’s campaign was NEVER Spied On! Smoke and Mirrors! #DonTheCon #Biden2020",116,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:55:46,"Biden","MeganNicole_719","iPhone",NA,"He’s not perfect. But he will do just fine #biden2020 https://t.co/Zbn4Lxq02S",77,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:54:51,"Biden","Believe_Psalm24","Web",NA,"@K_JeanPierre <U+0001F4AF>#Biden2020 https://t.co/wYcpz15jz3",49,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:54:32,"Biden","jamesmulvey","Web",NA,"@dbarrett clap clap clap clap. Before the hate mail pours in,  much respect for your email and taking a stand. Busi… https://t.co/GlnqgMTGbc",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:54:22,"Biden","melinda10890345","iPhone",TRUE,"@klcbad: @RWTrollPatrol @BabyTrump11 @RVAT2020 Vote blue down the ticket. Otherwise we have lost our democracy and have become fascist.…",139,0,2,0,0,0,0,0,0,0,0,0
2020-10-22 23:53:46,"Biden","Chetubetcha35","Android",NA,"@MichelleObama @WhenWeAllVote #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no n… https://t.co/4P9fkpEFpd",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:53:45,"Biden","FelskeKara","iPhone",NA,"Caregiving in America is expensive. Here’s one idea that could help. 

#childcare #caregiving #daycare… https://t.co/6FryA5ZOr6",127,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:53:15,"Biden","Chetubetcha35","Android",NA,"@HillaryClinton #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no need we have th… https://t.co/z92t4fueH0",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:50,"Biden","RaulM956","iPad",TRUE,"@ReesusP: Is this the America you want? 
I am voting #Biden2020 and ending this. https://t.co/T2g3HFxTE5",107,0,10623,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:49,"Biden","Svinal3","Android",TRUE,"@jeremiahdmartin: .@JoeBiden thought court packing was a “bonehead idea” in 1983. Does he still believe that? Why won’t he answer? 

#Tr…",140,0,2,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:47,"Biden","stevestillalive","iPhone",NA,"I wonder who owns https://t.co/LM8dfFMDOT it takes you to @JoeBiden's site #antifa #biden2020 #BidenHarris2020… https://t.co/328QhEriJF",135,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:19,"Biden","iamnotiron","iPhone",TRUE,"@mgreco84: Tony Bobulinski speaks-https://t.co/StYIbFDOz5 #BreakingNewsNow #Breaking_News #BreakingNews #BreakingNewz #BreakingNow #Brea…",140,0,3,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:19,"Biden","Faith54571077","Android",TRUE,"@JohnVetsResist1: #ImOneHundredPercentSureThat I am voting for all Democrat's for the rest of my life. #Election2020 #BidenHarris2020 #T…",140,0,18,0,0,0,0,0,0,0,0,0
2020-10-22 23:52:00,"Biden","Chetubetcha35","Android",NA,"@KamalaHarris #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no need we have this… https://t.co/8rKTAs48H5",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:59,"Biden","Shardulnasa","iPhone",TRUE,"@WheelerForHD66: After @PeteButtigieg and Win the Era endorsed my campaign last week, there’s more momentum than ever in HD-66. No amoun…",140,0,186,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:54,"Biden","TinTinResists","Android",NA,"Economic Forecast: 

Biden, Democratic Victories Would Be Best Outcome For The Economy
#Biden2020 <U+0001F1FA><U+0001F1F2>  #Economy… https://t.co/QHFRAsF8Rw",135,0,0,2,0,0,0,0,0,0,0,0
2020-10-22 23:51:50,"Biden","Bots4Humanity","others",TRUE,"@Naser_aka_Nas: <U+0001F60E>Hey #YangGang

@T4YPodcast Had an interesting point on @PagetKagy's podcast about the Future of @AndrewYang in Politics…",140,0,4,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:48,"Biden","TinTinResists","Android",NA,"@senrobportman @realDonaldTrump Economic Forecast: 

Biden, Democratic Victories Would Be Best Outcome For The Econ… https://t.co/V61sjLh9Q8",140,6,2,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:44,"Biden","Naser_aka_Nas","Web",NA,"<U+0001F60E>Hey #YangGang

@T4YPodcast Had an interesting point on @PagetKagy's podcast about the Future of @AndrewYang in Pol… https://t.co/EKNZPTI5zH",140,15,4,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:18,"Biden","GemmaM555","Android",NA,"@Truelovefordogs Trump is the epitome of crime family. How many associates of his are indicted? His kid stole money… https://t.co/rqq8WlyTnm",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:16,"Biden","TinTinResists","Android",NA,"Moodys Analytics:
""Even allowing for some variability in the accuracy of the economic modeling &amp; underlying assumpt… https://t.co/7T0U5X3hZZ",144,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:51:03,"Biden","TinTinResists","Android",NA,"@senrobportman @realDonaldTrump Moodys Analytics:
""Even allowing for some variability in the accuracy of the econom… https://t.co/gi5CXo3Vtw",140,4,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:50:31,"Biden","TinTinResists","Android",NA,"Goldman Sachs chief economist:

The economic benefits of a Democratic stimulus package would outweigh higher corpor… https://t.co/1wtBOKePAt",140,2,0,0,1,0,0,0,0,0,0,0
2020-10-22 23:49:19,"Biden","Chetubetcha35","Android",NA,"@JoeBiden #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no need we have this in… https://t.co/UlUAMizaLd",139,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:49:05,"Biden","Chetubetcha35","Android",NA,"@KamalaHarris #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no need we have this… https://t.co/cCeV5uwnFL",140,1,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:48:53,"Biden","Chetubetcha35","Android",NA,"@JoeBiden #biden plus 10% NO need to go out and vote, dont put yourself at risk of #covid, no need we have this in… https://t.co/j3aTOjBovJ",139,2,0,0,0,0,0,0,0,0,0,0
2020-10-22 23:48:09,"Biden","TinTinResists","Android",NA,"@senrobportman @realDonaldTrump Data show Trump didn't 'build' a great economy. He inherited it.
#FactsMatter… https://t.co/4SohQLRgT9",134,3,1,1,0,0,0,0,0,0,0,0
