"date","candidate","name","sources","isretweeted","text","length","favorites","retweets","iseconomy","isstimulus","istax","iscovid","isfakenews","isracist","isenvironment","isrussia","issecurity"
2020-10-17 23:59:54,"Biden","frenchette4232","Web",TRUE,"@AmyWantsBetter: Interesting thread... I've stopped trying to change Trumpers minds.  If they still support him at this point,  I can't…",139,0,4,0,0,0,0,0,0,0,0,0
2020-10-17 23:59:40,"Biden","DCDUBYA","iPhone",NA,"Yes ... thanks Michigan .. @JoeBiden Biden still solidly ahead in the polls.  let’s kick Big Rump Trump… https://t.co/mSIWWKplYu",128,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:59:27,"Biden","GlobalEcho_","iPhone",TRUE,"@GlobalEcho_: It’s no wonder that there are massive efforts to get young people interested in politics. Like minorities, there is lack o…",140,0,9,0,0,0,0,0,0,0,0,0
2020-10-17 23:59:19,"Biden","Dharmish56_II","Web",TRUE,"@ZemanLynnZ: @JohnCornyn A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,49,0,0,0,0,0,0,0,0,0
2020-10-17 23:58:53,"Biden","sandysmiles0","iPad",TRUE,"@Ironhorse76: The #DangerInChief has but a few weeks left &amp; we have so much to do before then.  We must keep uniting  - FOLLOW ALL WHO:…",143,0,1493,0,0,0,0,0,0,0,0,0
2020-10-17 23:58:21,"Biden","ThomCincotta","iPhone",NA,"@shellyt561 @ICanPlainlySee @adagioforstring @LaughTrackItsT1 @StillFreeSCOTTY @KayKay01361294 @MrJMerde1… https://t.co/AXn3ZTt4RF",130,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:57:54,"Biden","pragmaticwalk","Web",NA,"@JoJoFromJerz @GovWhitmer #Biden2020 is more dangerous for the people of the USA than Covid-19 #SaveAmericaVoteTrump2020",120,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:57:34,"Biden","pragmaticwalk","Web",NA,"@democracy4love @GovWhitmer #Biden2020 is more dangerous for the people of the USA than Covid-19 #SaveAmericaVoteTrump2020",122,4,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:57:11,"Biden","pragmaticwalk","Web",NA,"@Deadpool650 @GovWhitmer #Biden2020 is more dangerous for the people of the USA than Covid-19 #SaveAmericaVoteTrump2020",119,2,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:56:22,"Biden","CtvSugar","Android",TRUE,"@GeauxKellz: for Biden <U+0001F474><U+0001F3FB> Like for Trump <U+0001F34A>#Biden2020",58,0,33,0,0,0,0,0,0,0,0,0
2020-10-17 23:56:18,"Biden","Anon87738798","Web",NA,"Come on cube! $500B for black folks sounds nice and all but #Biden2020 said if you don’t know if you’re gonna vote… https://t.co/uw6korPLFY",139,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:55:42,"Biden","XcwsmithX","Web",TRUE,"@BGOnTheScene: Joe Biden reads from a teleprompter as he delivers remarks in Detroit tonight #JoeBiden #Biden2020 #Biden https://t.co/rS…",140,0,4142,0,0,0,0,0,0,0,0,0
2020-10-17 23:54:26,"Biden","JackyWong_10","iPhone",TRUE,"@BGOnTheScene: Joe Biden reads from a teleprompter as he delivers remarks in Detroit tonight #JoeBiden #Biden2020 #Biden https://t.co/rS…",140,0,4142,0,0,0,0,0,0,0,0,0
2020-10-17 23:53:36,"Biden","RobertABrightbi","Android",TRUE,"@ZemanLynnZ: @JohnCornyn A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,49,0,0,0,0,0,0,0,0,0
2020-10-17 23:52:37,"Biden","susanbathme","iPad",TRUE,"@BGOnTheScene: Joe Biden reads from a teleprompter as he delivers remarks in Detroit tonight #JoeBiden #Biden2020 #Biden https://t.co/rS…",140,0,4142,0,0,0,0,0,0,0,0,0
2020-10-17 23:52:13,"Biden","CMinto","iPhone",NA,"He’s such an asshole #VoteHimOut2020 #Biden2020 https://t.co/m2SHWSGFtw",71,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:52:05,"Biden","PeterHu17153797","iPhone",TRUE,"@BGOnTheScene: Biden reads a speech calling for bipartisanship as he closes his remarks in Detroit #Biden2020 #Biden #JoeBiden https://t…",140,0,323,0,0,0,0,0,0,0,0,0
2020-10-17 23:51:17,"Biden","Truth20The","Web",NA,"The recent stock market is strong.  I have traded stocks for 30+ years.  Here's what has been going on.… https://t.co/gKAPoSKKKx",128,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:51:10,"Biden","Avandem","iPhone",NA,"@PamBondi @realDonaldTrump @TeamTrump @WomenforTrump @DanScavino Ofcourse they support @realDonaldTrump With such a… https://t.co/acXX2bZ5fh",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:50:34,"Biden","Jill_N_Noble","Web",TRUE,"@TinTinResists: @senatemajldr Moodys Analytics: ""Even allowing for some variability in the accuracy of the economic modeling &amp; underlyin…",144,0,5,0,0,0,0,0,0,0,0,0
2020-10-17 23:50:14,"Biden","beverly_riffe","Android",TRUE,"@ZemanLynnZ: @ScottWalker @JoeBiden A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially t…",140,0,23,0,0,0,0,0,0,0,0,0
2020-10-17 23:49:53,"Biden","THCPetDoctor","iPhone",NA,"@realDonaldTrump Anti-Trump? PLEASE VOTE! #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA… https://t.co/Y0C402OlaC",130,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:48:52,"Biden","THCPetDoctor","iPhone",NA,"Anti-Trump? PLEASE VOTE! #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump… https://t.co/OogOPaHd64",135,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:48:11,"Biden","Budadoptedus","iPhone",TRUE,"@TomMyers19: Trump will be gone but the country will remain split. Donald is symptomatic of a greater disease: the dumbing down of the U…",140,0,8,0,0,0,0,0,0,0,0,0
2020-10-17 23:47:42,"Biden","dealwithron","iPhone",TRUE,"@TerryJones2011: @Jillbiden46 #Biden2020 https://t.co/EFgqv7kdly",67,0,10,0,0,0,0,0,0,0,0,0
2020-10-17 23:47:36,"Biden","kimmypineapple","iPhone",NA,"Took less than 5 minutes! Everyone go vote!! #BidenHarris2020 #BIDEN2020 <U+0001F499><U+0001F499><U+0001F499> https://t.co/PGKh4ceZ14",100,18,2,0,0,0,0,0,0,0,0,0
2020-10-17 23:47:29,"Biden","SpokesTO","Web",NA,"@GasPriceWizard They are gonna make a killing if #Biden2020 wins and the #GreenNewDeal is implemented",101,6,1,0,0,0,0,0,0,0,0,0
2020-10-17 23:46:48,"Biden","LaDonnau","Android",NA,"#FBR #FBRParty #Resist #Resistance #VoteBidenHarris2020 #VoteEarly #VoteReady #Election2020 #VOTE #KamalaHarris… https://t.co/4kqz2ELnuu",136,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:46:18,"Biden","HYEJ00SGF","iPhone",NA,"@petcxeetah #biden2020",22,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:45:58,"Biden","Dawn62244245","iPhone",TRUE,"@BGOnTheScene: Joe Biden reads from a teleprompter as he delivers remarks in Detroit tonight #JoeBiden #Biden2020 #Biden https://t.co/rS…",140,0,4142,0,0,0,0,0,0,0,0,0
2020-10-17 23:45:13,"Biden","DilacquaJ","iPhone",TRUE,"@BGOnTheScene: Cars depart from the State Fairgrounds after tonight’s drive-in rally with Joe Biden in Detroit #Biden2020 #JoeBiden #Bid…",140,0,93,0,0,0,0,0,0,0,0,0
2020-10-17 23:44:07,"Biden","ChocArchives","others",NA,"#bidenharris2020 #biden2020 #pumpkins #halloween @joebiden https://t.co/Kvs1S0cTPV",82,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:54,"Biden","HockeyFanGirl12","Web",TRUE,"@stevenacurtis: @GovWhitmer We have to Vote him out<U+0001F4AF>%<U+2714>
I just voted for @JoeBiden <U+2714>
And I'm a registered Republican
#BidenHarris 
#Biden…",140,0,6,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:38,"Biden","johntjones68","iPhone",TRUE,"@BGOnTheScene: Joe Biden reads from a teleprompter as he delivers remarks in Detroit tonight #JoeBiden #Biden2020 #Biden https://t.co/rS…",140,0,4142,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:27,"Biden","vitti2173","iPhone",TRUE,"@ItalyforBiden: Thank you! We love you! <U+2764><U+FE0F> #Biden2020 #VOTE",62,0,1,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:26,"Biden","beesthatboo","iPhone",TRUE,"@krupali: Good morning #orangecounty - sunday 10/18 there will be a rally AGAINST 45 in #newportbeach at 10 am - as he visits the home o…",140,0,1,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:15,"Biden","LovePhilly51","Android",TRUE,"@ZemanLynnZ: @JohnCornyn A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,49,0,0,0,0,0,0,0,0,0
2020-10-17 23:43:05,"Biden","TWreninator","iPhone",NA,"#Biden2020 #BidenHarris2020 
#iVoted #iVotedForJoe 
#VoteForJoe https://t.co/S10pYek3iG",87,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:42:19,"Biden","joshfriedmanTX","iPhone",TRUE,"@ZemanLynnZ: @Jim_Jordan A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,81,0,0,0,0,0,0,0,0,0
2020-10-17 23:41:28,"Biden","Junzie19","iPhone",TRUE,"@ZemanLynnZ: @JohnCornyn A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,49,0,0,0,0,0,0,0,0,0
2020-10-17 23:41:28,"Biden","blackjackmass","Web",TRUE,"@ZemanLynnZ: @Jim_Jordan A party that has to win by suppressing the vote is NOT a party of the future. 

We need a socially tolerant Rep…",140,0,81,0,0,0,0,0,0,0,0,0
2020-10-17 23:41:06,"Biden","RealRedDebate","Android",TRUE,"@Anchorman_USA: #JoeBiden #Biden2020 #SleepyJoe #CROOKEDJOE #BidenCrimeFamily  #JoeBidenUkraineScandal #Truth
#AmericaWakeUp #WakeUpAmer…",140,0,4,0,0,0,0,0,0,0,0,0
2020-10-17 23:39:49,"Biden","AustinPowers_1","Android",TRUE,"@Anchorman_USA: #JoeBiden #Biden2020 #SleepyJoe #CROOKEDJOE #BidenCrimeFamily  #JoeBidenUkraineScandal #Truth
#AmericaWakeUp #WakeUpAmer…",140,0,4,0,0,0,0,0,0,0,0,0
2020-10-17 23:39:14,"Biden","Unavail42744102","Web",NA,"Polls #Vote2020 #PresidentialDebate2020 #PresidentialElection2020 #HawkinsWalker2020  #Jorgensen2020 #biden2020 https://t.co/1wXhJCCBbY",135,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:39:08,"Biden","DCDUBYA","iPhone",NA,"Trumpty @realDonaldTrump its difficult to believe you don’t know anything about, QAnon and the Proud Boys.  Easy to… https://t.co/QavmO14Pyw",140,0,0,0,0,0,0,0,0,0,0,0
2020-10-17 23:38:54,"Biden","dd9000","Android",TRUE,"@AmyWantsBetter: Interesting thread... I've stopped trying to change Trumpers minds.  If they still support him at this point,  I can't…",139,0,4,0,0,0,0,0,0,0,0,0
2020-10-17 23:38:50,"Biden","MagpieRose9","iPhone",NA,"#candycorntrump #trump #biden2020 https://t.co/70t58jPtvj",57,0,0,0,0,0,0,0,0,0,0,0
